Longitude,Latitude,Station Name,ID,Z0_Ampm,Z0_LocalPh,Z0_UTCPhas,O1_Ampm,O1_LocalPh,O1_UTCPhas,K1_Ampm,K1_LocalPh,K1_UTCPhas,M2_Ampm,M2_LocalPh,M2_UTCPhas,S2_Ampm,S2_LocalPh,S2_UTCPhas,M4_Ampm,M4_LocalPh,M4_UTCPhas,MS4_Ampm,MS4_LocalP,MS4_UTCPha,N2_Ampm,N2_LocalPh,N2_UTCPhas,K2_Ampm,K2_LocalPh,K2_UTCPhas,Q1_Ampm,Q1_LocalPh,Q1_UTCPhas,J1_Ampm,J1_LocalPh,J1_UTCPhas,MU2_Ampm,MU2_LocalP,MU2_UTCPha,P1_Ampm,P1_LocalPh,P1_UTCPhas,MM_Ampm,MM_LocalPh,MM_UTCPhas,OO1_Ampm,OO1_LocalP,OO1_UTCPha,L2_Ampm,L2_LocalPh,L2_UTCPhas,NO1_Ampm,NO1_LocalP,NO1_UTCPha,MN4_Ampm,MN4_LocalP,MN4_UTCPha,M8_Ampm,M8_LocalPh,M8_UTCPhas,2Q1_Ampm,2Q1_LocalP,2Q1_UTCPha,2N2_Ampm,2N2_LocalP,2N2_UTCPha,NU2_Ampm,NU2_LocalP,NU2_UTCPha,M3_Ampm,M3_LocalPh,M3_UTCPhas,MO3_Ampm,MO3_LocalP,MO3_UTCPha,MK3_Ampm,MK3_LocalP,MK3_UTCPha,SK3_Ampm,SK3_LocalP,SK3_UTCPha,SN4_Ampm,SN4_LocalP,SN4_UTCPha,S4_Ampm,S4_LocalPh,S4_UTCPhas,2MN6_Ampm,2MN6_Local,2MN6_UTCPh,M6_Ampm,M6_LocalPh,M6_UTCPhas,2MS6_Ampm,2MS6_Local,2MS6_UTCPh,2SM6_Ampm,2SM6_Local,2SM6_UTCPh,MSF_Ampm,MSF_LocalP,MSF_UTCPha,ALP1_Ampm,ALP1_Local,ALP1_UTCPh,UPS1_Ampm,UPS1_Local,UPS1_UTCPh,EPS2_Ampm,EPS2_Local,EPS2_UTCPh,ETA2_Ampm,ETA2_Local,ETA2_UTCPh,2MK5_Ampm,2MK5_Local,2MK5_UTCPh,2SK5_Ampm,2SK5_Local,2SK5_UTCPh,3MK7_Ampm,3MK7_Local,3MK7_UTCPh,M10_Ampm,M10_LocalP,M10_UTCPha,SIG1_Ampm,SIG1_Local,SIG1_UTCPh,OQ2_Ampm,OQ2_LocalP,OQ2_UTCPha,MSN2_Ampm,MSN2_Local,MSN2_UTCPh,2SM2_Ampm,2SM2_Local,2SM2_UTCPh,SK4_Ampm,SK4_LocalP,SK4_UTCPha,MF_Ampm,MF_LocalPh,MF_UTCPhas,SSA_Ampm,SSA_LocalP,SSA_UTCPha,PHI1_Ampm,PHI1_Local,PHI1_UTCPh,SO1_Ampm,SO1_LocalP,SO1_UTCPha,MKS2_Ampm,MKS2_Local,MKS2_UTCPh,SO3_Ampm,SO3_LocalP,SO3_UTCPha,MK4_Ampm,MK4_LocalP,MK4_UTCPha,2MK6_Ampm,2MK6_Local,2MK6_UTCPh,MSK6_Ampm,MSK6_Local,MSK6_UTCPh,TAU1_Ampm,TAU1_Local,TAU1_UTCPh,BET1_Ampm,BET1_Local,BET1_UTCPh,SA_Ampm,SA_LocalPh,SA_UTCPhas,RHO1_Ampm,RHO1_Local,RHO1_UTCPh,PI1_Ampm,PI1_LocalP,PI1_UTCPha,S1_Ampm,S1_LocalPh,S1_UTCPhas,LDA2_Ampm,LDA2_Local,LDA2_UTCPh,T2_Ampm,T2_LocalPh,T2_UTCPhas,OP2_Ampm,OP2_LocalP,OP2_UTCPha,MSN6_Ampm,MSN6_Local,MSN6_UTCPh,CHI1_Ampm,CHI1_Local,CHI1_UTCPh,PSI1_Ampm,PSI1_Local,PSI1_UTCPh,THE1_Ampm,THE1_Local,THE1_UTCPh,R2_Ampm,R2_LocalPh,R2_UTCPhas,MSM_Ampm,MSM_LocalP,MSM_UTCPha,H1_Ampm,H1_LocalPh,H1_UTCPhas,H2_Ampm,H2_LocalPh,H2_UTCPhas,GAM2_Ampm,GAM2_Local,GAM2_UTCPh
-66.8667,45.05,MATTHEWS COVE,29,3.703,0,0,0.123,119.6,175.3721,0.165,135.6,195.7643,2.655,344.6,100.5364,0.408,17,137,0.059,187.8,59.67283,0.018,230.5,106.4364,0.536,318.2,71.95892,0.11,12.2,132.5285,0.016,107.2,160.7946,0.009,116.4,178.7418,0.028,68.7,180.5728,0.054,135.8,195.6357,0.018,205.6,207.7775,0.002,78.6,143.1564,0.078,6.5,124.6139,0.006,216.6,274.5868,0.014,159.1,28.79534,0.001,139.6,243.3457,0.01,168.2,219.6171,0.114,292,43.58142,0.124,325.1,79.15033,0.002,34,207.9046,0.007,166.6,338.3086,0.005,188,4.100691,0.004,201,21.16427,0.006,225.7,99.45892,0,16,256,0.022,238.6,224.2318,0.059,276.6,264.4092,0.029,316.5,308.3728,0.003,343.7,339.6364,0.025,72.1,76.16358,0.005,151,200.5311,0.003,130.3,197.0339,0.029,62.2,171.8953,0.012,277.8,40.30605,0.001,355.7,287.7371,0.002,333.4,273.5643,0.001,276.4,324.3735,0.004,243.7,103.3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.8667,45.05,BACK BAY,30,3.852,0,0,0.088,125,180.7721,0.124,136,196.1643,2.538,340,95.93642,0.448,13,133,0.012,200,71.87283,0.018,214,89.93642,0.609,312,65.75892,0.121,13,133.3286,0,0,0,0,0,0,0,0,0,0.042,136,195.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.2833,45.2,ST STEPHEN,35,3.89,0,0,0.109,122.1,177.8721,0.15,138.5,198.6643,2.826,350.7,106.6364,0.352,44.1,164.1,0.112,220.3,92.17284,0.021,325.3,201.2364,0.447,324.6,78.35892,0.095,39.3,159.6286,0.024,126.5,180.0947,0.004,209.9,272.2418,0.044,138.5,250.3728,0.049,138.7,198.5357,0.098,63.1,65.2775,0.009,165.9,230.4564,0.089,22.9,141.0139,0.014,219.5,277.4868,0.038,212.7,82.39533,0.036,202,305.7457,0.007,238.3,289.7171,0.178,1.8,113.3814,0.103,331.5,85.55033,0.007,243.2,57.10463,0.004,293.1,104.8086,0.004,151.9,328.0007,0.006,216.9,37.06427,0.02,25.1,258.8589,0,355.3,235.3,0.066,276.2,261.8318,0.131,302.8,290.6093,0.029,28.7,20.57283,0.007,137.3,133.2364,0.041,4.9,8.963583,0.003,322.4,11.93106,0.004,242.9,309.6339,0.062,325.2,74.89533,0.037,64.9,187.4061,0.002,114.7,46.73711,0.006,243.3,183.4643,0.004,30.9,78.87353,0.041,296.8,156.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.05,45.0667,ST ANDREWS,40,3.871,0,0,0.114,120.6,176.3721,0.158,136.3,196.4643,2.722,350.6,106.5364,0.406,30.9,150.9,0.074,216.1,87.97283,0.017,280.9,156.8364,0.547,324.6,78.35892,0.109,26.1,146.4285,0.02,122.7,176.2946,0.008,159.5,221.8418,0.006,235.9,347.7728,0.051,136.5,196.3357,0.007,152.1,154.2775,0.007,160.4,224.9564,0.116,23.7,141.8139,0.006,144.7,202.6868,0.029,194.5,64.19534,0.01,179.2,282.9457,0.005,181.4,232.8171,0.027,99.2,210.7814,0.126,331.5,85.55033,0.002,237.5,51.40462,0.007,228.7,40.40856,0.004,217.4,33.50069,0.002,103.8,283.9643,0.005,35,268.7589,0.001,324.9,204.9,0.059,281.8,267.4318,0.102,304.6,292.4092,0.034,354.5,346.3728,0.006,62.7,58.63642,0.013,324.2,328.2636,0.003,54.5,104.0311,0.002,233.1,299.8339,0.017,6.5,116.1953,0.007,133.9,256.406,0.005,82.5,14.53711,0.002,272.8,212.9643,0.002,23.5,71.47353,0.006,262.5,122.1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.9667,45.15,LONG ISLAND,41,3.822,0,0,0.116,126.6,182.3721,0.157,140,200.1643,2.718,350.3,106.2364,0.362,34.4,154.4,0.043,251.8,123.6728,0.01,306.7,182.6364,0.538,322.8,76.55892,0.097,29.6,149.9285,0.025,113.9,167.4946,0.012,164.8,227.1418,0.043,125.4,237.2728,0.051,140.2,200.0357,0.024,282.9,285.0775,0.008,145.7,210.2564,0.13,23.1,141.2139,0.007,178.3,236.2868,0.019,229.6,99.29533,0.006,199,302.7457,0.005,166.3,217.7171,0.175,348.7,100.2814,0.124,329.7,83.75034,0.005,277.5,91.40462,0.011,182.6,354.3086,0.008,189.4,5.500691,0.001,183.8,3.964275,0.008,88.3,322.0589,0.001,303.1,183.1,0.065,275.6,261.2318,0.096,297.7,285.5092,0.027,2,353.8728,0.002,97.9,93.83642,0.022,340.4,344.4636,0.003,320.9,10.43106,0.005,173.5,240.2339,0.026,317.7,67.39533,0.016,27.7,150.2061,0.007,67.2,359.2371,0.002,295,235.1643,0.001,14.1,62.07352,0.005,250.3,109.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.8,45.05,Blacks Harbour,42,3.709,0,0,0.124,123.3,179.0721,0.152,137,197.1643,2.518,340.5,96.43642,0.391,12,132,0.044,168.8,40.67283,0.012,208,83.93642,0.517,317.6,71.35892,0.106,7.5,127.8286,0.017,106.1,159.6946,0.006,56.7,119.0418,0.016,67.5,179.3728,0.049,136.8,196.6357,0.03,293.7,295.8775,0.004,201.3,265.8564,0.081,336.1,94.21391,0.013,140.1,198.0868,0.015,162.3,31.99533,0.007,216.4,320.1457,0.008,143.9,195.3171,0.065,290.5,42.08142,0.119,324.8,78.85033,0.004,322,135.9046,0.009,168.5,340.2086,0.004,196.5,12.60069,0.002,241.2,61.36427,0.004,133.3,7.058918,0.002,282.9,162.9,0.012,263.3,248.9317,0.026,271.4,259.2093,0.014,300.5,292.3728,0.006,54.4,50.33642,0.013,57.2,61.26358,0.017,97.1,146.6311,0.006,187.4,254.1339,0.027,18.5,128.1953,0.021,188.6,311.106,0.001,335.2,267.2371,0.004,317.9,258.0643,0.001,129.5,177.4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.7333,45.0667,BEAVER HARBOUR,44,3.727,0,0,0.136,111.5,167.2721,0.148,128.5,188.6643,2.6,338.8,94.73642,0.368,20.3,140.3,0.043,188,59.87283,0.007,258.9,134.8364,0.488,312.4,66.15892,0.099,15.8,136.1286,0.019,110.1,163.6946,0.009,197.2,259.5418,0.016,56.6,168.4728,0.048,128.3,188.1357,0.106,257.3,259.4775,0.017,143.9,208.4564,0.177,60.1,178.2139,0.013,46.1,104.0868,0.014,148.9,18.59534,0.004,329.6,73.34566,0.006,349.7,41.11715,0.065,279.6,31.18142,0.112,319.6,73.65033,0.01,43.7,217.6046,0.012,153.9,325.6086,0.01,104.9,281.0007,0.001,198.1,18.26427,0.012,281.5,155.2589,0.003,91.6,331.6,0.026,204.9,190.5318,0.05,252.1,239.9093,0.013,281.6,273.4728,0.006,291,286.9364,0.036,328.3,332.3636,0.011,172.9,222.4311,0.014,79.7,146.4339,0.018,349.7,99.39533,0.037,22.1,144.606,0.002,248.6,180.6371,0.007,111.3,51.46428,0.004,13.7,61.67353,0.001,169.6,29.28209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.4167,45.1,DIPPER HARBOUR WEST,46,3.959,0,0,0.112,114.2,169.9721,0.159,131.1,191.2643,2.765,342.3,98.23642,0.418,22,142,0.038,223.3,95.17284,0.005,253.5,129.4364,0.536,310.4,64.15892,0.112,17.2,137.5285,0.02,101.5,155.0947,0.007,315.6,17.94177,0.015,106.7,218.5728,0.052,131.3,191.1357,0.083,263,265.1775,0.006,201.5,266.0564,0.053,68.8,186.9139,0.009,133.1,191.0868,0.007,207.5,77.19534,0.006,349.1,92.84566,0.003,167.8,219.2171,0.06,330,81.58142,0.123,317.3,71.35033,0.003,274.4,88.30463,0.014,145.7,317.4086,0.01,106.8,282.9007,0.005,164.5,344.6643,0.003,217.8,91.55892,0.005,232.7,112.7,0.014,219.5,205.1318,0.023,210.1,197.9093,0.005,252.4,244.2728,0.001,359,354.9364,0.04,297.9,301.9636,0.009,127.2,176.7311,0.004,254.8,321.5339,0.018,207.9,317.5953,0.046,42.7,165.2061,0.005,286.5,218.5371,0.001,208.8,148.9643,0.001,52.1,100.0735,0.016,85,304.6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.25,45.15,MUSQUASH HARBOUR,53,4.195,0,0,0.121,107,162.7721,0.158,131.3,191.4643,2.927,342.4,98.33642,0.478,13,133,0.018,52.5,284.3728,0.01,51.5,287.4364,0.603,316.8,70.55892,0.129,8.2,128.5285,0,0,0,0,0,0,0,0,0,0.051,131.5,191.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,302.6,46.34567,0,0,0,0,0,0,0,0,0,0.014,333.7,147.6046,0,0,0,0,0,0,0.008,22,202.1643,0,0,0,0.002,277.8,157.8,0,0,0,0.029,216.2,204.0092,0.007,256.6,248.4728,0.003,297.5,293.4364,0.034,353,357.0636,0,0,0,0,0,0,0,0,0,0,0,0,0.009,181.7,113.7371,0.007,208.1,148.2643,0.002,232.1,280.0735,0.012,25.5,245.1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.15,45.2,LORNEVILLE,55,4.344,0,0,0.142,103.3,159.0721,0.13,121.8,181.9643,3.106,342.2,98.13641,0.407,9.9,129.9,0.067,169.8,41.67283,0.018,185.1,61.03642,0.64,316.6,70.35892,0.11,5.1,125.4286,0,0,0,0,0,0,0,0,0,0.042,122,181.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,21,124.7457,0,0,0,0,0,0,0,0,0,0.021,22.4,196.3046,0,0,0,0,0,0,0.01,70.8,250.9643,0,0,0,0.012,305.9,185.9,0,0,0,0.025,219.9,207.7092,0.023,245.2,237.0728,0.004,210.7,206.6364,0.091,155.4,159.4636,0,0,0,0,0,0,0,0,0,0,0,0,0.006,16.2,308.2371,0.006,149.5,89.66428,0.003,12.4,60.37352,0.017,70.1,289.7821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.05,45.2333,PARTRIDGE ISLAND,60,4.27,0,0,0.106,117,172.7721,0.161,131,191.1643,3.084,337,92.93642,0.509,9,129,0.039,167,38.87283,0.015,186,61.93642,0.597,308,61.75892,0.137,9,129.3286,0,0,0,0,0,0,0,0,0,0.054,130,189.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.0667,45.2667,SAINT JOHN,65,4.42,0,0,0.116,117.7,173.4721,0.157,136.2,196.3643,3.014,342.1,98.03642,0.485,17.5,137.5,0.052,166.6,38.47284,0.013,206.2,82.13641,0.596,313.8,67.55892,0.138,15.6,135.9285,0.012,96.2,149.7946,0.009,138.1,200.4418,0.021,61.1,172.9728,0.055,137.1,196.9357,0.02,236.6,238.7775,0.009,173.1,237.6564,0.297,351.4,109.5139,0.019,166.6,224.5868,0.019,146.2,15.89534,0.001,291,34.74567,0.003,359.5,50.91714,0.062,274.5,26.08142,0.137,315.7,69.75034,0.003,269.8,83.70463,0.01,179.1,350.8086,0.005,194,10.10069,0.001,271,91.16428,0.002,46.7,280.4589,0,165.6,45.6,0.019,213.4,199.0318,0.033,242.7,230.5092,0.014,282.2,274.0728,0,342.2,338.1364,0.007,218,222.0636,0,0,0,0,0,0,0.008,13.7,123.3953,0.012,79.2,201.7061,0,0,0,0,0,0,0,0,0,0,0,0,0.001,260.9,312.6086,0,0,0,0,0,0,0.009,289.9,53.96358,0.001,44.1,284.4286,0.009,216.1,220.4921,0.043,123,123.3286,0,127.7,188.1928,0,0,0,0.021,233.6,349.865,0.002,173.8,349.5721,0.001,240.8,117.065,0.004,268,260.2014,0,78,74.26497,0.001,319.2,15.30069,0,0,0,0,136,136,0,146,200,0,124,184,0,259,319,0,6,123,0,348,108,0,194,309,0,210,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66,45.4,ROTHESAY,85,1.281,0,0,0.01,203,258.7722,0.01,207.9,268.0643,0.194,41,156.9364,0.027,76.6,196.6,0.034,19,250.8728,0.008,58.3,294.2364,0.035,13.8,127.5589,0.008,72.7,193.0285,0.001,202.6,256.1946,0,183.4,245.7418,0.006,175.6,287.4728,0.002,187.5,247.3357,0.171,44.2,46.3775,0,238.8,303.3564,0.024,93,211.1139,0.001,207.5,265.4868,0.012,343.9,213.5953,0.004,188.1,291.8457,0,2.7,54.11715,0.001,57.1,168.6814,0.014,15.9,129.9503,0,59.3,233.2046,0.002,135.1,306.8086,0.002,148,324.1007,0,303.3,123.4643,0,207.5,81.25892,0,131.7,11.7,0.003,190.9,176.5318,0.005,205.6,193.4093,0.002,232.8,224.6728,0,264.1,260.0364,0.062,76,80.06358,0,0,0,0,0,0,0.002,128.7,238.3953,0,10,132.506,0,0,0,0,0,0,0,0,0,0,0,0,0,358.3,50.00856,0.001,82,192.2039,0.002,318.1,80.2775,0,202.2,326.2636,0,125.1,5.428549,0.009,51.5,55.89213,0.474,96.8,97.12855,0,132.4,192.8928,0,40.8,105.0279,0.008,316.7,72.96497,0,184.2,359.9721,0.003,61.7,297.965,0.001,171.9,164.1014,0,227.4,223.665,0.001,288.7,344.8007,0,0,0,0,100,100,0,191,245,0,157,216,0,260,320,0,75,193,0,77,197,0,302,58,0,91,81,0,181,239,0,14,74,0,109,171,0,200,320,0,0,0,0,0,0,0,0,0,0,0,0
-66.0333,45.5833,EVANDALE,98,1.335,0,0,0.008,236.9,292.6721,0.006,245.2,305.3643,0.131,95.1,211.0364,0.018,128.5,248.5,0.03,126,357.8728,0.007,162.5,38.43642,0.021,63.9,177.6589,0.006,131.3,251.6286,0,233.8,287.3947,0,330.6,32.94177,0.003,213.3,325.1728,0,272.9,332.7357,0.172,43.9,46.0775,0,208.1,272.6564,0.014,144.6,262.7139,0,231.1,289.0868,0.009,89.7,319.3953,0.002,49.7,153.4457,0,107.1,158.5172,0.001,89.5,201.0814,0.008,75.8,189.8503,0,135.6,309.5046,0.001,217.7,29.40856,0.002,231.7,47.80069,0,278.7,98.86427,0,278.7,152.4589,0,179.1,59.1,0.002,20,5.631752,0.002,30.4,18.20925,0.001,65.9,57.77283,0,79.2,75.13641,0.059,78.4,82.46358,0,0,0,0,0,0,0.001,169.5,279.1953,0,149.1,271.606,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,66.40856,0,260,9.603921,0.001,13.6,135.7775,0,319.8,83.86359,0,256.6,136.9285,0.007,98.8,103.1921,0.526,92.8,93.12855,0,246,306.4928,0,30.3,94.52785,0.004,2.3,118.565,0,256.4,72.17214,0.003,178.7,54.96497,0,335.1,327.3014,0,359.1,355.365,0,271.7,327.8007,0,0,0,0,107,107,0,232,286,0,128,187,0,267,327,0,112,230,0,257,17,0,346,102,0,280,270,0,184,242,0,350,50,0,160,222,0,177,297,0,0,0,0,0,0,0,0,0,0,0,0
-65.8667,45.65,HATFIELD POINT,99,1.38,0,0,0.009,235.4,291.1721,0.006,254.3,314.4643,0.136,93.9,209.8364,0.021,120,240,0.036,130.5,2.372834,0.01,161.6,37.53642,0.025,59.8,173.5589,0.007,130.2,250.5285,0,196.8,250.3946,0,313.5,15.84177,0.004,248.2,0.072834,0,327.5,27.33573,0.167,44,46.1775,0,286.3,350.8564,0.017,147.4,265.5139,0,204.1,262.0868,0.013,87.6,317.2953,0.002,79.6,183.3457,0,36.5,87.91714,0.001,121.2,232.7814,0.009,73.2,187.2503,0,144.2,318.1046,0.002,219.4,31.10856,0.002,234.8,50.90069,0,235.9,56.06427,0.001,224.7,98.45892,0,281,161,0.003,44.1,29.73175,0.002,73.2,61.00925,0.001,88.8,80.67284,0,67.9,63.83642,0.055,84.1,88.16358,0,0,0,0,0,0,0.001,186.5,296.1953,0,151.6,274.106,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4,115.1086,0,104,214.2039,0,172,294.1775,0,265.4,29.46358,0,210.2,90.52855,0.007,88.6,92.99213,0.511,96.9,97.22855,0,152.3,212.7928,0,34.8,99.02785,0.008,27.9,144.165,0,281.4,97.17214,0.004,178.8,55.06496,0,353.4,345.6014,0,161.1,157.365,0,294.9,351.0007,0,0,0,0,100,101,0,221,274,0,108,168,0,253,313,0,93,211,0,114,234,0,41,157,0,273,263,0,170,229,0,337,37,0,183,245,0,295,55,0,0,0,0,0,0,0,0,0,0,0,0
-66.05,45.7167,MC DONALD POINT,102,0.651,0,0,0.01,282.7,338.4721,0.008,244.5,304.6643,0.109,160.2,276.1364,0.011,214,334,0.014,224.8,96.67284,0.002,330.6,206.5364,0.021,130.4,244.1589,0.003,211,331.3286,0,0,0,0,0,0,0,0,0,0.002,243.3,303.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,206.1,210.4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.95,45.8333,CAMBRIDGE NARROWS,103,0.66,0,0,0.009,268.4,324.1721,0.007,245.6,305.7643,0.113,158.5,274.4364,0.031,148.7,268.7,0.014,254.5,126.3728,0.001,222,97.93642,0.036,181.2,294.9589,0.008,145.7,266.0285,0,0,0,0,0,0,0,0,0,0.002,244.4,304.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,235.3,239.6921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
